posting_date,description,title,employer,industry,id,source,country
2020-12-16 00:00:00,"5+ years experience data engineer similar role experience managing data bi team experience data modeling, data warehousing, building etl pipelines experience leading influencing data strategy team organization experience sql bachelor's degree computer science, engineering, mathematics, related technical discipline. knowledge data management fundamentals data storage principles. experience managing projects across cross functional teams, building sustainable processes coordinating release schedules. track record developing engineers various career stages building high-performance teams. experienced using iterative process scrum deliver engineering projects; experience continuous improvement development process. excellent written verbal communication skills proven ability present complex technical information clear concise manner variety audiences. amazon one largest employers planet hundreds thousands employees across globe. amazon's hr mission build workplace amazonians invent behalf customers. enablers help amazon scale quickly efficiently continue expand rapidly across countries, business lines size general. volume internal human resource transactions range experiences fulfill scale diversity massive unique respectively. requires highly reliable, scalable customized series software applications ensure global employee base receives accurate, timely best experiences throughout employee lifecycle. amazon grown significantly since deployment tools inflection point making long term decisions support explosive global growth. time attendance group seeking bright motivated manager, data engineering, proven experience leading organizations manage global enterprise systems across multiple technology platforms. part amazon people technology's leadership team, key role, lead deliver cross-functional data engineering projects time attendance space. work highly talented team product program managers, technical program managers, software development engineers, data engineers functional analysts develop support amazon class software applications deliver same. enhance influence amazon’s time attendance systems road map deliver large scale technology solutions projects. projects could range implementing timekeeping solutions new countries business lines based amazon's global expansion deep integration internal amazon systems provide seamless employee experience. build, manage lead agile team consist world-class data engineers, functional analysts time attendance policy configurations, business rules, customization’s custom integrations. escalation point technical issues, provide direction leadership technical employees consultants. team establish technical best practices, create manage standards documentation, technical specifications related systems. team work project phases including fit/gap, requirements gathering, design, configuration, build, testing. must strong written oral communication skills ability create technical documents. work business users globally understand technical architecture requirements. develop relationships work leaders end users hr, recruiting, compensation, human capital management, benefits, payroll, stock, labor scheduling amazon teams understand requirements design technical solutions. job responsibilities: lead team data engineers functional analysts deliver cross-functional, data engineering projects time attendance space. establish drive data engineering best practices set standards. knows evaluate end-to-end data designs strengths weaknesses (data quality, scalability, latency, security, performance, data integrity, etc.) knows decouple system dependencies, prevent duplicate engineering efforts, mitigate risks lead data quality issues might cause deployment collisions/outages. establish clearly communicate organizational vision, goals success measures. build, own, prioritize, lead deliver roadmap large complex multi-functional, multi-geographic projects program. assess right balance risk allocate right resources, remove bottlenecks, provide escalation management, balance business needs versus technical constraints encourage risk taking behavior maximize business benefit. collaborate business stakeholders develop roadmap product requirements. collaborate technical design teams define design product best customer experience. master’s degree computer science, engineering related technical discipline. functional knowledge time attendance workforce management domains. experience big data technologies experience scripting languages like python. experience aws services s3 rds.","Manager, Data Engineering",ADCI HYD 13 SEZ,Insurance,c31909b809a12a955c13865818d796b3,Indeed,India
2020-10-31 00:00:00,"indian institute human settlements (iihs) national education institution committed equitable, sustainable efficient transformation indian settlements. iihs aims establish independently funded managed national university eminence research innovation focused challenges opportunities india’s urban transition. proposed iihs university institution eminence host integrated programme quality campus-based education research, training lifelong learning working professionals, distance blended learning, well whole array practice advisory services. university strong interdisciplinary orientation bringing together theory praxis grounded south asian context also engages draws knowledge across globe. information, please see http://www.iihs.co.in geospatial lab geospatial lab centre spatial research, consulting capacity building activities iihs. cuts across programmes teams integrating spatial technology methods gis, remote sensing, spatial modeling web services practice consulting services well inter-disciplinary research. location iihs ecosystem makes lab uniquely placed offer customized project design delivery, one hand, institutional support, capacity building, training teaching diverse range learners other. grows, lab plans become national hub geo-spatial sciences technology combines technological innovation process expertise inter-disciplinary knowledge generation. job description senior associate – geospatial lab shall housed geospatial lab iihs support ongoing research practice projects lab. activities tasks responsibilities would include, limited to, following: developing methods automated workflows processing satellite imagery spatial datasets; developing new machine learning algorithms land cover land use classification estimating population socio-economic characteristics satellite imagery related datasets; handling multiple sources high medium resolution images large geographical area; contributing supervising ongoing research, practice capacity building projects, especially peak (prediction projection, emergent urbanism, adopted knowledge, knowledge exchange) india data cube projects; contributing technical content new research proposals consultancy projects; publishing high quality scientific journals disseminating results platforms; interacting members interdisciplinary team exchange ideas identify new opportunities collaborative work regular basis; 3 senior associate – geospatial lab supporting day-to-day operations lab, including project management; teaching, developing training materials exercises, course coordination teaching capacity building programs; providing support iihs activities including academics, research, practice, training, operations others; participating activities institution-building iihs; carrying tasks assigned iihs; traveling iihs work within outside country needed. structure reporting senior associate – geospatial lab report lead – research consultant - practice iihs required collaborate effectively diverse group internal teams external individuals/organizations, students. person specification applicants role have: master’s degree computer science/geoinformatics related disciplines bachelor’s degree computer science related field; 5 years work experience, including least 2 years working remote sensing data; strong working knowledge machine learning image processing techniques, tools libraries; strong programming skills python r; familiarity deep learning frameworks tensorflow pytorch would desirable; prior work experience urban data urban focused institutions would added advantage; experience implementation algorithms cloud platforms, especially aws; openness work highly interdisciplinary teams; strong written oral communication skills; ablity work flexible hours time time. offer exclusive basis, implies professional assignments (whether compensated not) bear potential conflict interest iihs cannot undertaken. search remain open position filled. location position based bengaluru may entail travel locations india. review assessment role performance incumbent shall subject normal review assessment systems iihs. diversity policy iihs equal opportunity employer encourages women, people disabilities economically socially excluded communities requisite skills qualifications apply positions. 4 senior associate – geospatial lab apply interested explore opportunity us, please fill online application form clicking here. (you also click “apply now” button end job description displayed website). contact please write us hr@iihs.co.in",Senior Associate - Geospatial Lab (Image Processing and Machine Learning),Indian Institute for Human Settlements,Bank,dc0d235441612f220a5f2ba43f5d4a1e,Indeed,India
2020-12-09 00:00:00,"business data analyst / business systems analyst jpmorgan chase & co. (nyse: jpm) leading global financial services firm assets $2.6 trillion operations worldwide. firm leader investment banking, financial services consumers small business, commercial banking, financial transaction processing, asset management. component dow jones industrial average, jpmorgan chase & co. serves millions consumers united states many world's prominent corporate, institutional government clients j.p. morgan chase brands. information jpmorgan chase & co. available www.jpmorganchase.com . legal department jpmorgan chase & co responsible provision legal services corporation organized practice groups generally align corporation's lines business corporate staff areas. structure encourages legal teams businesses staff areas discuss legal, regulatory business developments effectively timely manner. legal' office general counsel (ogc) supports legal department's delivery legal services. sets standards department's centralized processes controls, delivers tools department uses work efficiently effectively, drives department's change agenda data, technology, innovation, legal knowledge client-centric approach. role description business data analyst within ela product management team, work product owners document user stories, participate planning sessions work developers, business sme's team members analyze user stories requirements. create test cases, test plans, test artifacts addition executing test cases triaging defects. performing analysis business requirements system specifications role critical. addition, provide specific details issues; working product owners ela technology team track verify resolution issues. also creation delivery training business functions new enhancements functionality key responsibilities document user stories acceptance criteria along product owners effectively manage multiple streams work deliver high-quality product timely manner document uat scenarios test scripts every sprint/ release perform pre-uat testing ensure defects identified closed prior uat track triage uat defects prioritize resolution business technology manage end end uat process kick-off meetings closing uat create uat meeting decks provide supporting documents facilitate testing create sample test data uat facilitate uat testing create training guides, one-pagers job-aids new enhancements conduct trainings new functionality enhancements business functions keep training material ever-green based latest functionality work cross-functional teams like ela reporting, document dependencies provide solutions skills required minimum 3-5 years experience working agile teams running uat minimum 1-3 years experience creating facilitating user trainings communicate effectively (verbal written) technical business level demonstrate ability gather understand requirements utilize good analytical skills order aid trouble shooting problem solving must detail oriented capable analyzing issues end user perspective demonstrate good testing defect management skills demonstrate strong understanding software development life cycle specifically qa process test methodologies experience creating test plans, test scenarios, test scripts & defect management required able work tight deadlines able work remote teams experience test managements suites hp alm / jira required strong excel powerpoint skills preferredjpmorgan chase & co., one oldest financial institutions, offers innovative financial solutions millions consumers, small businesses many world's prominent corporate, institutional government clients j.p. morgan chase brands. history spans 200 years today leader investment banking, consumer small business banking, commercial banking, financial transaction processing asset management. recognize people strength diverse talents bring global workforce directly linked success. equal opportunity employer place high value diversity inclusion company. discriminate basis protected attribute, including race, religion, color, national origin, gender, sexual orientation, gender identity, gender expression, age, marital veteran status, pregnancy disability, basis protected applicable law. accordance applicable law, make reasonable accommodations applicants' employees' religious practices beliefs, well mental health physical disability needs. equal opportunity employer/disability/veterans",Business Data Analyst / Business Systems Analyst,"JPMorgan Chase Bank, N.A.",Bank,c6228fee09a76ebaa7a2177435af2c9d,Indeed,India
2020-12-09 00:00:00,"vista equity partners world's leading private equity firm enterprise software recently invested $1.5b reliance jio digital platform. part vista portfolio, integral ad science (ias) nyc-headquartered global technology data company builds verification, optimization, analytics solutions advertising industry. looking senior big data engineer (data science/ml) join new fast-growing engineering team pune. excited technology power handle hundreds thousands transactions per second; collect tens billions events day; evaluate thousands data-points real-time responding milliseconds, ias place you! senior big data engineer (data science/ml) build expand upon testing framework testing infrastructure ias' core ad verification, analytics anti ad fraud software products. get do: planning delivery data pipelines api endpoints ias (integral ad science) product offerings architect build data pipelines data stores specialized data science needs design architecture streamline data science processes design implement systems large-scale data analysis machine learning build tools frameworks use across data science data engineering teams define implement best practices development processes partner engineering teams deployments data science driven solutions participate training mentoring data engineers apply experience: 5+ years experience designing building data-intensive applications 5+ years recent hands-on object oriented language (java, scala, python) 2+ years recent experience developing data pipelines aws google cloud data science/machine learning big data frameworks (e.g., hadoop, spark) mpp databases (e.g., redshift, vertica, snowflake) complex data assembly transformation collections, multi-threading, jvm memory model, etc. algorithms data structures puts top: in-depth understanding algorithms, scalability various tradeoffs big data setting knowledge database technology, sql, schema design query optimization techniques experience designing performance, scalability, reliability digital advertising web technology experience experience working apache airflow experience implementing machine learning algorithms integral ad science integral ad science (ias) global market leader digital ad verification, offering technologies drive high-quality advertising media. ias equips advertisers publishers insight technology protect advertising investments fraud unsafe environments well capture consumer attention, drive business outcomes. founded 2009, ias headquartered new york global operations 18 offices across 13 countries. ias part vista equity partners portfolio software companies. ias powering great impressions top publishers advertisers around world, visit integralads.com. equal opportunity employer: ias equal opportunity employer, committed diversity inclusiveness. consider qualified applicants without regard race, color, nationality, gender, gender identity expression, sexual orientation, religion, disability age. strongly encourage women, people color, members lgbtqia community, people disabilities veterans apply. california applicant pre-collection notice: collect personal information (pi) connection application employment engagement ias, including following categories pi: identifiers, personal records, commercial information, professional employment engagement information, non-public education records, inferences drawn pi. collect pi purposes, including performing services operations related potential employment engagement. additional details questions, contact us compliance@integralads.com. learn us, please visit http://integralads.com/ https://muse.cm/2t8egln attention agency/3rd party recruiters: ias accept unsolicited resumes candidate profiles. interested becoming ias recruiting partner, please send email introducing company recruitingagencies@integralads.com. get back there's interest partnership.",Senior Big Data Engineer (Data Science/ML),Integral Ad Science,Healthcare,5733ab4b7f7d2b6312661d1b08df0f4b,Indeed,India
2020-11-19 00:00:00,"job title data scientist- marketing analytics -manager job description #li -philin organization philips global business services llp limited liability partnership organization royal philips netherlands. royal philips diversified technology company, focused improving people's lives meaningful innovation areas health systems personal health. royal philips (nyse: phg, aex: phia) leading health technology company focused improving people's health enabling better outcomes across health continuum healthy living prevention, diagnosis, treatment home care. philips leverages advanced technology, deep clinical, consumer insights deliver integrated solutions. headquartered netherlands, company leader diagnostic imaging, image-guided therapy, patient monitoring health informatics, well consumer health home care. philips' health technology portfolio generated 2017 sales eur 17.8 billion employs approximately 74,000 employees sales services 100 countries. information royal philips, please visit www.philips.com jd: data science manager/deputy manager job location: bangalore responsibilities analyzes, measures, facilitates optimization marketing return investments tactics across multiple channels. drive excellent practices technical standards establishing kpis goals marketing, developing information suites (dashboards, reports, visualizations) fit c-level consumption, marketing campaign tracking measurement. leverage machine learning models address key growth challenges lifecycle marketing, predictive ltv, cross-channel spend allocation, response modelling, campaign/channel performance measurement methodologies, program effectiveness media attribution. develop improve marketing mix a&p models frameworks assign credit traffic conversions across variety marketing channels touchpoints. leverage philips’ data scale ability optimize marketing across customer journey optimize return investment analysis, modelling, experiments pre-post analyses. develop implement marketing data management practices ability use data exploratory, descriptive, inferential, prescriptive, advanced analytics - mandatory ability share dashboards, reports, analytical insights data – mandatory technical knowledge skills required econometrics, market mix modeling, operations research affinity modeling experience mandatory track record delivering strong impactful; competitor market tracking insights high affinity applying new platforms / dash boarding software tools reporting experience consumer focused, complex, matrixed, multinational environment, e.g. consumer goods, online services, e-commerce, mobile applications competitor insight generation strong background database design, modeling architecture – preferred fluency web analytics deep technical understanding data created first party third-party web beacons proficiency r and/or python libraries commonly used data science soft skills required good communication presentation skills highly driven, energetic, flexible, resourceful & ability multitask clarity thoughts vision ability ideate bring solutions table adherence timelines, without sacrificing quality output hands detail oriented, strong ability co-ordinate across different geographies different stakeholders exec director levels straightforward, honest succinct communicator. organize, clarify communicate complex ideas quickly, succinctly accurately. creative. demonstrated ability think innovatively—connecting dots others cannot comes consumer/ customer user data create business building insights work experience minimum 3-8 years increasingly responsible experience high impactful marketing analytics individual contributor roles e-commerce companies like amazon, flipkart etc. depth knowledge multivariate statistical techniques including marketing mix modeling, attribution modelling, turf, rad, clustering, churn, customer scoring, neural networks amongst others high affinity ai powered insight tools engines application data science marketing problems rich experience marketing analytics strong understanding full range online marketing channels, work, integrated, evaluate academics master’s degree quantitative discipline, e.g., math, statistics, physics, operations research, economics, econometrics mba /btech-be iit/nits tier 1 engineering schools only, , ms analytics tier 1 schools; special preference mba mudra institute communication, ahmedabad mba schools excel marketing strong exposure statistics – predictive analytics – mandatory contact forgot password, click forgot password button sign screen reset it. questions regarding recruitment process please refer faqs. case technical difficulties website, please send email careersite@philips.com. (note: ensure fairness legal compliance recruitment processes, technical issues monitored inbox. please submit resumes applications email, reviewed. applications received online application process considered.)",Data Scientist- Marketing Analytics -Manager,Philips,IT,77dbcaf79b9b0794728b832b5796cd9b,Indeed,India
2020-12-19 00:00:00,"better redefining homeownership making simpler, faster—and importantly—more accessible everyone. leverage technology expertise find ways make homebuying journey approachable understandable. right now, funding $1.5 billion home loans per month funded $14 billion loans $3.5 billion insurance ranked #11 fortune's best places work financial services 2020 founder ceo named comparably top 25 ceos diversity listed forbes' fintech 50 2020 #15 2020 cnbc disruptor 50 secured $254 million investors date company made driven, passionate people bring unique backgrounds perspectives everything do, committed fostering diversity, multiculturalism, inclusion. see perspectives person brings diverse workforce essential individual collective success. believe important foster company culture encourages curiosity passion—from employee resource groups learning opportunities team outings community outreach. better mission rooted values drive us. data analyst data heart better makes business product decisions, particularly within realm regulatory strategy compliance. looking data analyst join analytics team. data analyst, develop deep understanding data processes better. further, contribute larger compliance organization, responsible identifying gaps data reporting processes, help craft solutions following root-cause analyses. successful role, must robust background data analytics, prepared work scant resources bootstraps environment. words, among key stakeholders responsible ideating building better's long-term data reporting function, company continues grow. further, must also able think strategically within confines complex regulatory situations, able make challenging judgement calls within high-impact, high-stakes situations. finally, communication skills must allow work elegantly professionally cross-functional stakeholders, influence better's data reporting structures. like solving puzzles working data talking people, role you! responsibilities design complex queries drawing multiple databases tight turnaround time qc edit existing data procedures, develop long-term data reporting structures prioritize conduct quantitative analysis, statistical modeling, data mining results actionable insights recommendations draft responses time-sensitive data requests team members accurate, digestible, easy understand clearly effectively collaborate us-based product, design, engineering (pde) teams, work pde develop robust data reporting systems conduct quantitative analyses business impact posed regulatory requirements and/or actions, including proposed changes better.com operations collaborate cross-functional teams including legal, government relations, operations, capital markets finance experience expert sql skills degree highly-competitive academic institution quantitative field: statistics, economics, applied math, operations research engineering. previous experience working large datasets across multiple databases startup environment large commercial institution advanced analytical excel skills required understand, manage, assess large data sets, including ability interpret fair lending analysis results. extensive data visualization bi tools like tableau looker interpersonal experience strong oral written communication skills; extremely attentive detail proven ability effectively manage high-visibility, concurrent cross-functional aspects initiatives demanding deadlines drive provide accurate results quickly possible continuously iterate independent deadline driven ability balance day-to-day data analysis requirements urgent ad hoc requests bonus points for: prior experience fintech and/or consumer lending space. knowledge fair lending practices laws, including, limited to, knowledge equal credit opportunity act (ecoa), fair housing act (fhact), hmda. experience stata/spss, ratacomply better equal opportunity employer. discriminate based race, color, religion religious creed, sexual orientation, gender, gender identity, marital status, family parental status, disability, military veteran status, basis protected law. employment decisions better based person's merit, business needs, role requirements.",Data Analyst,Better.com India,Manufacturing,2777ce06895eeafa38157d39d193fa6c,Indeed,India
2020-11-24 00:00:00,"team lead - cdm/pv qualification: graduate/post graduate/ doctorate degree life sciences/pharmacy/medical sciences/registered nurse responsibility: business/ customer: minimal customer interaction guidance. understands domain process/sub process, functions, terminologies (such sop, qc checklists). pv/complaints management : individuals role perform data entry data received source documents respective clinical/safety database peroforming activity associate responsible meeting turnaround times accuracy. associates usually used handle critical/senitive transactions. associates also act subject matter expert. coding: perform coding activities assigned project timelines efficiency import uncoded terms database export coded medical terms coding platform. query management. create “new term request” prioritize. perform dictionary upversioning activity. send coding (consistency) reports. participate study related meetings needed. provide feedback quality related issues medical coders timely manner. serve sme medical reviewers regarding coding activities & guidelines. perform uat coding related applications. perform operational qc. mentor team member. coordinate cdm working study. coordinate resolve rave specific issues. cdm: 1 execute data management activities ie data cleaning, executing manual system checks, update relevant trackers, discrepancy query management, issue resolution, database lock activities. 2 participate innovation process improvement initiatives. 3 identify develop action plan coordination tl activities meeting client slas. 4 archive necessary information audit purposes according quality security requirements, ensure reliable timely retrieval documentation information. 5 support multiple clinical trials, across diverse therapeutic areas, successful conclusion provide technical oversight required. project / process: attempts complex problems (procedures/processes) refers supervisor/line manager rare cases. handle first level processing transactions. adhere quality requirements, achieve targets/volumes given tat(turn around time). proactively identify issues. contribute process improvement initiatives. identify report process changes. adhere mandatory industry regulation compliance requirements given process. knowledge management: update process documentation appropriate process guidance. participate knowledge transfer. people/team management: adhere org hygiene compliance needs terms of. personal utilization & time sheet submission. b personal new hire assimilation. c attendance. team initiatives. collate team performance metrics. manage break schedule/transport logistics team absence his/her supervisor. good skills aggregate (psur) reporting pharmacovigilance&safety ops employee status : full time employee shift : day job travel : job posting : nov 23 2020 cognizant cognizant (nasdaq-100: ctsh) one world's leading professional services companies, transforming clients' business, operating technology models digital era. unique industry-based, consultative approach helps clients envision, build run innovative efficient businesses. headquartered u.s., cognizant ranked 194 fortune 500 consistently listed among admired companies world.",Data Analyst,Cognizant,Engineering,959a644c9d22fb4859c70f2f901e473b,Indeed,India
2020-12-01 00:00:00,"big data team central player poshmark organization. mission build world-class big data platform bring value data us customers. goal democratize data, support exploding business, provide reporting analytics self-service tools, fuel existing new business critical initiatives. data engineering team poshmark looking experienced software engineer take care poshmak's data lake, ensuring real-time access quality data stakeholders. role requires excellent software development skills build maintain real-time batch data pipelines focus scalability optimizations. addition, role also requires collaborating data science, analytics engineering teams build newer etls analyzing terabytes data. responsibilities build highly scalable, available, fault-tolerant data processing systems using aws technologies, mapreduce, hive, kafka, spark, big data technologies. systems handle batch real-time data processing 10s terabytes data ingested every day petabyte-sized data warehouse. responsible taking care critical data pipelines poshmark. productionizing ml models collaboration data science engineering teams. participate architecture discussions, influence product roadmap, take ownership responsibility new projects. maintain support existing platforms evolve newer technology stacks architectures. create wbs (work breakdown structure) projects execute them, taking full ownership, minimal guidance. desired skills & experience 2+ years relevant software engineering experience. excellent technical problem solving using data structures algorithms, emphasis optimization code quality. experience building highly scalable solutions data storage, real-time analysis reporting multi-terabyte data sets. expertise architecting building large-scale data processing systems using big data technologies like hadoop, hbase, spark, storm, kafka, druid, flink etc. participate contribute constantly improving best practices development. self-driven, take complete ownership initiatives, make pragmatic technical decisions collaborate cross-functional teams. strong understanding object oriented design patterns. flexible open trying newer technologies adopting needed. technologies : scala / java / python / c++ / sql / apache spark, hadoop, aws s3, redshift / postgresql, kinesis, emr, apache airflow, jenkins. poshmark? poshmark leading social commerce platform next generation retailers shoppers. technology, mission build world's connected shopping experience, empowering people build thriving retail businesses. since launching 2011, poshmark become vibrant social shopping community seven million seller stylists helping 60 million users discover items love 100 million listings. company backed world's leading investment firms including mayfield, menlo ventures, ggv capital, temasek, inventus capital, uncork capital, union grove venture partners, shea ventures angellist. information, please visit www.poshmark.com, find us instagram, facebook, twitter, pinterest youtube. us: poshmark, we're constantly challenging status quo looking innovative passionate people help shape future poshmark. we're disrupting industry combining social connections e-commerce data-driven solutions latest technology optimize platform. we're nothing without amazing team deliver unparalleled social shopping experience millions people connect day. built poshmark around four core values: 1) focus people create empowered communities drive success; 2) together grow support strive dreams; 3) lead love foster genuine connections built upon foundation respect; 4) embrace weirdness accept empower one another unique journey. we're invested team community, working together build entirely new way shop. way, win, win together. come help us build connected shopping experience ever. here's we'll set with: team invested career growth development competitive salary company sponsored insurance smartphone reimbursement work alongside world-class talent flexible vacation / paid time policy parental leave healthy exciting catered lunches, snacks beverages offered daily personal style encouraged (or not, whatever to) fun company happy hours, parties, offsite events poshmark equal opportunity employer. celebrate diversity committed creating inclusive environment employees. nondisclosure agreement","Senior Software Engineer, Data Engineering (Data Lake)",Poshmark,IT,3d1ae95a3ffc35d459d4baf8538b935f,Indeed,India
2020-10-28 00:00:00,"publicis sapient looking senior analyst collect, process, act data multitude sources feed business-improving insights puts together presentations bring story home clients. someone directly work clients grow mature business utilizing digital analytics turn central pillar business. analyst advise, consult, deliver. experience- 4 9 years impact: lead conversations senior management, category teams, ux, design, production etc scope requirements, define tests a/b testing , create hypotheses, develop variations test, build tests thoroughly qa them. generate insights based trends observed data, tie back business initiatives update business owners analyzing online user behavior, conversion data customer journeys leading optimize user experience. create effective presentation story boarding create impact executives evaluate tools technologies develop best class analytic strategies. skills & experience: experience working data visualization/bi/mi tool (tableau, power bi, data studio etc.), dashboard performance tuning handle large data sets deployment process enterprise setup excellent analytical skills investigate understand opportunities a/b testing may required analyze success tests run. good understanding customer segmentation techniques audience activations using downstream systems implement quantitative analysis translates data actionable insights. use statistical tools identify evaluate relationships data fields outcomes. excellent understanding tag management tools, variables optimization tool setup manage interpret large amounts complex data across functions (web, app, crm, operations, etc.) experience creating correlations, forecasts attribution modelling. able extract manipulate complex data using queries cdp kind system. develop enhance automated reporting templates communicate kpi, trends deviations stakeholders. understanding digital marketing landscape ability derive campaign analysis terms campaign performance channel optimization set apart with: ability work cloud platforms data analytics, reporting statistical needs. experience conducting industry research analyzing clients business performance least 2-3 scenarios excellent understanding define set benchmarks various kpis personal attributes: client facing experience hands experience across multiple industries excellent written verbal communication skills good articulation skills good team player self-starter requires minimal oversight process orientation ability define set processes ability adapt adjust per dynamic business situations contributions area thought leadership track lead & mentorship skills ability work limited supervision, therefore excellent time management self-task planning skills preferred self-driven person upskill himself/herself able work dynamic.",Senior Associate-Data Analyst,Publicis Sapient,Management,54abdf4aca59e6cca0aefbdae1909205,Indeed,India
2020-11-08 00:00:00,job description : data scientist â€¢ act technical thought leader collaboration analytics leadership team; helping set strategy standards machine learning advanced analytics â€¢ work senior leaders functions explore opportunities using advanced analytics â€¢ provide technical leadership; coaching; mentoring talented data scientists analytics professionals â€¢ guide data scientists use advanced statistical; machine learning artificial intelligence methodologies â€¢ guide work machine learning team members provide support assistance; also ensuring quality. â€¢ expertise/experience artificial intelligence; machine learning algorithms; natural language processing; entity extraction insight extractions â€¢ experience cv; gis deep learning; etc. solving model architecture problems like ocr; nlp â€¢ hands-on experience python required; sas r preferred â€¢ deep understanding knowledgeable text search; databases internals graph stores. â€¢ experience working hadoop; hbase; spark â€¢ working knowledge latest advancements deep learning space like tensorflow; seq2seq; rnn; word2vec etc. â€¢ experience large scale data mining modern parallel architectures (e.g.; cuda framework) â€¢ knowledge experience ai platform like ibm watson etc. â€¢ expertise various data integration/etl tools; application integration; business process data science tools â€¢ experience streaming architectures micro service-based ecosystems. â€¢ strong conceptual; logical physical architecture design experience. â€¢ excellent analytical problem-solving skills great interpersonal dispositions communication skills. â€¢ strong knowledge various dmbs systems including nosql architectures design principles. â€¢ excellent understanding algorithms data structures optimization 0.00-50.00 years,Associate Data Scientist II,UST Global Singapore Pte Limited,Logistics,9c1fd84b6e1febbf8f10f4df4edfe164,Indeed,India
2020-11-19 00:00:00,"financial data analysts significant input ratings research process analyzing financial statements data provided issuers. fda uses finance knowledge judgment perform financial report analysis structured finance transactions (abs, rmbs cmbs), adjust reported data per relevant methodology requirements review analyze ratios. accuracy data availability database monitored fda continuous basis. responsible reviewing understanding financial reports, official statements documents related issuers’ performance. work directly ratings support analysts understand data capture requirements, adjustments information needed rating team ratings research. frequently liaise analysts order understand data capture expectations particular entity. create documentation provide guidance support analysts outsourcers. review, adjust publish research reports external market participants. addition regular daily responsibilities, fdas opportunity work new projects technology projects, analytic reviews implementation process improvements. regularly interact moody's ratings analysts regarding financial operational data needed analysis publications. team regularly provided valuable training classes interaction analysts part knowledge transfer career growth. fda position provides unique opportunity foster skills valuable future career financial services industry. qualifications b.a. b.s. degree required; specializations accounting, finance, economicspreferred 1-3 years relevant work experience required (can include internship experience). strong knowledge microsoft office products particularly excel, pivot tables,lookups, etc. knowledge prior experience analysing financial reports required. individual must organized, dependable, able multi-task manage priorities,display initiative, ability work independently demanding, fast-pacedenvironment. strong organizational, communication (verbal & written), interpersonal skills arerequired. english fluency required. additional language skills advantageous (french, german, italian,mandarin chinese, japanese spanish). candidate must ability quickly transition priorities change meet demands. lob/department structured finance group (sfg) job req id 19396br entity moody's investors service (mis) line business structured finance group (sfg) regular/temporary regular city bangalore job category credit analysis & research job sub category research experience level experienced hire working moody's moody's (nyse: mco) global integrated risk assessment firm empowers organizations make better decisions. data, analytical solutions insights help decision-makers identify opportunities manage risks business others. believe greater transparency, informed decisions, fair access information open door shared progress. 11,000 employees 40 countries, moody's combines international presence local expertise century experience financial markets. learn moodys.com. entity moody’s investors service among world’s respected widely utilized sources credit ratings research. opinions analysis broad range credit obligors obligations valued around world insight rigor. mis culture excellence mis, workplace culture supports mission agency choice customers, employees future employees. culture focuses excellence embodies behavioral qualities integrity, responsiveness, collaboration, respect passion. people core asset look beyond outcomes ensure behaviors interactions matter. eeo policy moody’s equal opportunity employer. qualified applicants receive consideration employment without regard race, color, religion, sex, national origin, disability, protected veteran status, sexual orientation, gender expression, gender identity characteristic protected law. securities trading policy (stp) candidates moody's corporation may asked disclose securities holdings pursuant moody’s policy securities trading requirements position. employment contingent upon compliance policy, including remediation positions holdings necessary.",Financial Data Analyst,Moody's Corporation,Finance,05083df6786adc5e4a4fc97d220d86d8,Indeed,India
2020-11-14 00:00:00,"introduction ibm, work job - calling: build. design. code. consult. think along clients sell. make markets. invent. collaborate. something better, attempt things never thought possible. ready lead new era technology solve world's challenging problems? so, lets talk. role responsibilities developer informatica intelligent cloud services (iics), responsible manage secure agent components subsystems multi-server platform capable scaling growing number components applications. responsibilities: leadership role responsibility guiding etl technical team, driving reviews technical stakeholders accountability etl architecture, design, implementation required technical professional expertise overall 5+ years experience industry expertise informatica iics - cdi (with secure agent kubernetes spark) proficient informatica dei (with emr spark) working knowledge informatica power center / power exchange (for mainframe) solid understanding integration informatica enterprise catalog hands-on experience integration informatica data quality highly desirable experience integration data sources (mainframe files, rdbms, sftp, kafka) in-depth experience integration devsecops tool chain preferred preferred technical professional expertise love collaborative environments use agile methodologies encourage creative design thinking find innovative ways develop cutting edge technologies ambitious individual work direction towards agreed targets/goals creative approach work intuitive individual ability manage change proven time management proven interpersonal skills contributing team effort accomplishing related results needed up-to-date technical knowledge attending educational workshops, reviewing publications. business unit ibm services team business, strategy technology consultants design, build, run foundational systems services backbone world's economy. ibm services partners world's leading companies 170 countries build smarter business reimagining reinventing technology, outcome-focused methodologies, industry-leading portfolio world class research operations expertise leading results-driven innovation enduring excellence. life @ ibm matters you’re looking next career challenge? maybe want get involved work really changes world. somewhere incredible diverse career development opportunities – truly discover passion? looking culture openness, collaboration trust – everyone voice? these? so, ibm could next career challenge. join us, something better, attempt things never thought possible. impact. inclusion. infinite experiences. best work ever. ibm ibm’s greatest invention ibmer. believe progress made progressive thinking, progressive leadership, progressive policy progressive action. ibmers believe application intelligence, reason science improve business, society human condition. restlessly reinventing since 1911, largest technology consulting employer world, 380,000 ibmers serving clients 170 countries location statement additional information location requirements, please discuss recruiter following submission application. @ ibm ibm committed creating diverse environment proud equal opportunity employer. qualified applicants receive consideration employment without regard race, color, religion, gender, gender identity expression, sexual orientation, national origin, genetics, disability, age, veteran status. ibm also committed compliance fair employment practices regarding citizenship immigration status.",Data Engineer: Data Integration,IBM,IT,46f053136fa31c0119c39f3547419b61,Indeed,India
