,id,skill,category,confidence score
25339,4201105218.0,performance,Skill,0.81
25340,4201105218.0,reliability,Skill,0.77
25341,4201105218.0,scalability,Skill,0.98
25342,4201105218.0,analyze,Skill,0.65
25343,4201105218.0,business,Skill,0.6
25344,4201105218.0,data sets,Skill,0.64
25345,4201105218.0,data models,Skill,0.95
25346,4201105218.0,applications,Skill,0.79
25347,4201105218.0,business decision-making,Skill,0.83
25348,4201105218.0,customers,PersonType,0.57
25349,4201105218.0,design patterns,Skill,0.74
25350,4201105218.0,frameworks,Skill,0.81
25351,4201105218.0,data engineering,Skill,0.64
25352,4201105218.0,collaborate,Skill,1.0
25353,4201105218.0,stakeholders,PersonType,0.6
25354,4201105218.0,business,Skill,0.75
25355,4201105218.0,engineering,Skill,0.61
25356,4201105218.0,engineering leads,PersonType,0.52
25357,4201105218.0,architects,PersonType,0.96
25358,4201105218.0,bsa's,Organization,0.6
25359,4201105218.0,program managers,PersonType,0.87
25360,4201105218.0,computer science,Skill,1.0
25361,4201105218.0,technical,Skill,0.64
25362,4201105218.0,2,Quantity,0.8
25363,4201105218.0,enterprise data warehousing,Skill,0.99
25364,4201105218.0,big data implementations,Skill,0.98
25365,4201105218.0,etl,Skill,0.89
25366,4201105218.0,scripting,Skill,1.0
25367,4201105218.0,programming,Skill,1.0
25368,4201105218.0,python,Skill,1.0
25369,4201105218.0,java,Skill,1.0
25370,4201105218.0,scala,Skill,1.0
25371,4201105218.0,shell scripting,Skill,0.84
25372,4201105218.0,communicate,Skill,0.98
25373,4201105218.0,technical,Skill,0.7
25374,4201105218.0,problem-solving,Skill,0.99
25375,4201105218.0,data,Skill,0.8
25376,4201105218.0,engineering,Skill,0.86
25377,4201105218.0,attention to detail,Skill,1.0
25378,4174643764.0,research,Skill,0.99
25379,4174643764.0,design,Skill,0.99
25380,4174643764.0,machine learning,Skill,0.87
25381,4174643764.0,algorithms,Skill,0.76
25382,4174643764.0,media,Skill,0.77
25383,4174643764.0,data mining,Skill,0.99
25384,4174643764.0,artificial intelligence,Skill,0.64
25385,4174643764.0,design,Skill,0.64
25386,4174643764.0,solutions,Skill,0.61
25387,4174643764.0,data,Skill,0.64
25388,4174643764.0,technology,Skill,0.83
25389,4174643764.0,scientific consulting,Skill,0.83
25390,4174643764.0,consulting.work,Organization,0.9
25391,4174643764.0,business,Skill,0.8
25392,4174643764.0,technical,Skill,0.65
25393,4174643764.0,stakeholders,PersonType,0.49
25394,4174643764.0,business,Skill,0.72
25395,4174643764.0,d,Skill,0.57
25396,4174643764.0,feasibility,Skill,0.5
25397,4174643764.0,communicate,Skill,0.73
25398,4174643764.0,proof of concepts,Skill,0.93
25399,4174643764.0,machine learning,Skill,0.99
25400,4174643764.0,algorithms,Skill,1.0
25401,4174643764.0,random forest,Skill,0.93
25402,4174643764.0,neural networks,Skill,1.0
25403,4174643764.0,k-means,Skill,0.8
25404,4174643764.0,predictive analytics,Skill,1.0
25405,4174643764.0,time-series analysis,Skill,0.97
25406,4174643764.0,forecasting,Skill,0.99
25407,4174643764.0,survival and,Skill,0.83
25408,4174643764.0,duration analysis,Skill,0.73
25409,4174643764.0,ml,Quantity,0.8
25410,4174643764.0,resource-,Skill,0.52
25411,4174643764.0,optimization,Skill,0.4
25412,4174643764.0,data pipelines,Skill,0.56
25413,4174643764.0,database query languages,Skill,0.87
25414,4174643764.0,process,Skill,0.55
25415,4174643764.0,software development,Skill,0.9
25416,4174643764.0,agile approach,Skill,0.6
25417,4174643764.0,banking,Skill,0.93
25418,4174643764.0,financial services,Skill,0.76
25419,4174643764.0,consulting,Skill,0.79
25420,4174643764.0,morning,DateTime,0.8
25421,4174643764.0,specialists,PersonType,0.79
25422,4174643764.0,client,PersonType,0.55
25423,4174643764.0,office,Location,0.48
25424,4174643764.0,office,Location,0.7
25425,4174643764.0,language classes,Skill,0.67
25426,4174643764.0,language,Event,0.51
25427,4044808919.0,machine learning,Skill,0.98
25428,4044808919.0,engineers,PersonType,0.99
25429,4044808919.0,scientists,PersonType,0.99
25430,4044808919.0,technical challenges,Skill,0.75
25431,4044808919.0,data science,Skill,0.83
25432,4044808919.0,science.as,Organization,0.9
25433,4044808919.0,implementation,Skill,0.52
25434,4044808919.0,machine learning,Skill,0.98
25435,4044808919.0,data scientist,PersonType,0.74
25436,4044808919.0,r&d,Skill,0.85
25437,4044808919.0,statistical,Skill,0.95
25438,4044808919.0,mathematical models,Skill,0.95
25439,4044808919.0,structured databases,Skill,0.79
25440,4044808919.0,technical leader,PersonType,0.78
25441,4044808919.0,support,Skill,0.87
25442,4044808919.0,development,Skill,0.81
25443,4044808919.0,members,PersonType,0.6
25444,4044808919.0,data infrastructure,Skill,0.9
25445,4044808919.0,infrastructure development,Skill,0.58
25446,4044808919.0,r&d,Organization,0.83
25447,4044808919.0,learning,Skill,0.84
25448,4044808919.0,business,Skill,0.77
25449,4044808919.0,innovation,Skill,0.96
25450,4044808919.0,documentation,Skill,0.6
25451,4044808919.0,software,Skill,0.47
25452,4044808919.0,data,Skill,0.49
25453,4044808919.0,data science,Skill,0.86
25454,4044808919.0,data mining,Skill,0.79
25455,4044808919.0,hardware,Skill,0.85
25456,4044808919.0,software,Skill,0.84
25457,4044808919.0,security,Skill,0.76
25458,4044808919.0,degree,Quantity,0.8
25459,4044808919.0,data science,Skill,0.76
25460,4044808919.0,data management,Skill,0.82
25461,4044808919.0,modelling,Skill,0.84
25462,4044808919.0,communicating,Skill,0.91
25463,4044808919.0,data science,Skill,0.89
25464,4044808919.0,statistical,Skill,0.98
25465,4044808919.0,machine learning,Skill,0.98
25466,4044808919.0,ai,Skill,0.9
25467,4044808919.0,programming languages,Skill,0.89
25468,4044808919.0,r,Skill,0.97
25469,4044808919.0,java,Skill,0.91
25470,4044808919.0,script,Skill,0.5
25471,4044808919.0,python,Skill,1.0
25472,4044808919.0,applied statistics,Skill,0.98
25473,4044808919.0,communicate,Skill,0.97
25474,4134790959.0,search,Skill,0.53
25475,4134790959.0,users,PersonType,0.98
25476,4134790959.0,analyse,Skill,0.99
25477,4134790959.0,journeys,Skill,0.69
25478,4134790959.0,support,Skill,0.96
25479,4134790959.0,natural language processing,Skill,1.0
25480,4134790959.0,search queries,Skill,0.96
25481,4134790959.0,user-intent,Skill,0.67
25482,4134790959.0,ph.d,Skill,0.53
25483,4134790959.0,ph.d,Product,0.88
25484,4134790959.0,m.sc,Organization,0.9
25485,4134790959.0,statistics,Skill,1.0
25486,4134790959.0,machine learning,Skill,0.99
25487,4134790959.0,ai,Skill,0.99
25488,4134790959.0,computer science,Skill,0.99
25489,4134790959.0,physics,Skill,0.99
25490,4134790959.0,mathematics,Skill,1.0
25491,4134790959.0,machine learning,Skill,0.88
25492,4134790959.0,algorithms,Skill,0.59
25493,4134790959.0,5 years,DateTime,0.8
25494,4134790959.0,data science,Skill,0.98
25495,4134790959.0,research,Skill,0.99
25496,4134790959.0,solution development,Skill,0.99
25497,4134790959.0,inspecting,Skill,0.81
25498,4134790959.0,wrangling,Skill,0.98
25499,4134790959.0,datasets,Skill,0.88
25500,4134790959.0,writing,Skill,0.97
25501,4134790959.0,maintaining,Skill,0.84
25502,4134790959.0,data processing pipelines,Skill,0.79
25503,4134790959.0,hadoop,Organization,0.51
25504,4134790959.0,engineering,Skill,0.96
25505,4134790959.0,scala,Skill,0.99
25506,4134790959.0,python,Skill,1.0
25507,4134790959.0,languages,Skill,0.9
25508,4134790959.0,ship,Skill,0.63
25509,4134790959.0,production models,Skill,0.89
25510,4134790959.0,analytical capabilities,Skill,0.99
25511,4134790959.0,machine learning,Skill,1.0
25512,4134790959.0,data,Skill,0.92
25513,4134790959.0,patterns,Skill,0.54
25514,4134790959.0,communicate,Skill,1.0
25515,4134790959.0,stakeholders,PersonType,0.92
25516,4134790959.0,applied research,Skill,0.99
25517,4134790959.0,communication,Skill,1.0
25518,4134790959.0,mentorship,Skill,0.97
25519,4134790959.0,team-work,Skill,0.95
25520,4134790959.0,daily,DateTime,0.8
25521,4134790959.0,international,Skill,0.53
25522,4134790959.0,berlin,Location,0.99
25523,4134790959.0,london,Location,0.98
25524,4134790959.0,communication,Skill,0.98
25525,4134790959.0,english,Skill,0.65
25526,4134790959.0,office environment,Location,0.59
25527,4134790959.0,mitte,Organization,0.42
25528,4134790959.0,learning,Skill,0.65
25529,4134790959.0,one,Quantity,0.8
25530,4134790959.0,development,Skill,0.91
25531,4134790959.0,professional development,Skill,0.97
25532,4134790959.0,20%,Quantity,0.8
25533,4134790959.0,engineering,Skill,0.99
25534,4134790959.0,berlin,Location,1.0
25535,4134790959.0,one,Quantity,0.8
25536,4134790959.0,expath,Organization,0.49
25537,4134790959.0,photography,Skill,0.89
25538,4134790959.0,photography course,Event,0.73
25539,4134790959.0,book,Product,0.84
25540,4134790959.0,german,Skill,0.95
25541,4134790959.0,a week,DateTime,0.8
25542,4134790959.0,snacks,Product,0.78
25543,4134790959.0,goodies,Product,0.84
25544,4183346218.0,machine learning,Skill,0.97
25545,4183346218.0,computer security,Skill,0.96
25546,4183346218.0,machine learning,Skill,1.0
25547,4183346218.0,cylance,Organization,0.41
25548,4183346218.0,datasets,Skill,0.8
25549,4183346218.0,machine learning,Skill,1.0
25550,4183346218.0,collaborate,Skill,0.99
25551,4183346218.0,ml,Quantity,0.8
25552,4183346218.0,research,Skill,0.51
25553,4183346218.0,research,Skill,0.63
25554,4183346218.0,conferences,Event,0.74
25555,4183346218.0,ml,Skill,0.95
25556,4183346218.0,ml/ai/stats conferences,Event,0.82
25557,4183346218.0,ml,Quantity,0.8
25558,4183346218.0,ai,Skill,0.56
25559,4183346218.0,stats,Skill,0.78
25560,4183346218.0,security,Skill,0.78
25561,4183346218.0,security conferences,Event,0.59
25562,4183346218.0,black hat,Event,0.86
25563,4183346218.0,defcon,Event,0.73
25564,4183346218.0,rsa,Event,0.68
25565,4183346218.0,research,Skill,0.96
25566,4183346218.0,ml,Skill,0.99
25567,4183346218.0,ml,Quantity,0.8
25568,4183346218.0,stats,Skill,1.0
25569,4183346218.0,consult,Skill,0.97
25570,4183346218.0,cylance,Organization,0.89
25571,4183346218.0,data science,Skill,0.99
25572,4183346218.0,collaborate,Skill,1.0
25573,4183346218.0,data scientists,PersonType,0.96
25574,4183346218.0,machine learning,Skill,1.0
25575,4183346218.0,ml algorithms,Skill,0.97
25576,4183346218.0,ml,Quantity,0.8
25577,4183346218.0,math,Skill,0.99
25578,4183346218.0,linear algebra,Skill,1.0
25579,4183346218.0,statistics,Skill,1.0
25580,4183346218.0,python,Skill,0.92
25581,4183346218.0,implement,Skill,0.79
25582,4183346218.0,machine learning,Skill,0.97
25583,4183346218.0,algorithms,Skill,0.87
25584,4183346218.0,degree,Quantity,0.8
25585,4183346218.0,python,Skill,0.63
25586,4183346218.0,libraries,Skill,0.57
25587,4183346218.0,languages,Skill,0.97
25588,4183346218.0,scala,Skill,1.0
25589,4183346218.0,c,Skill,1.0
25590,4183346218.0,c++,Skill,0.88
25591,4183346218.0,c#,Skill,1.0
25592,4183346218.0,java,Skill,1.0
25593,4183346218.0,x86 assembly,Skill,0.95
25594,4183346218.0,communication,Skill,0.98
25595,4183346218.0,speech,Skill,1.0
25596,4183346218.0,writing,Skill,1.0
25597,4183346218.0,collaborate,Skill,1.0
25598,4183346218.0,five years,DateTime,0.8
25599,4183346218.0,machine learning,Skill,1.0
25600,4183346218.0,computer science,Skill,1.0
25601,4183346218.0,statistics,Skill,0.99
25602,4183346218.0,cyber security,Skill,0.98
25603,4208871324.0,data scientist,PersonType,0.95
25604,4208871324.0,business,Skill,0.75
25605,4208871324.0,data,Skill,0.84
25606,4208871324.0,technologies,Skill,0.7
25607,4208871324.0,design,Skill,0.83
25608,4208871324.0,develop,Skill,0.99
25609,4208871324.0,deliver,Skill,0.92
25610,4208871324.0,data models,Skill,0.99
25611,4208871324.0,data,Skill,0.73
25612,4208871324.0,technologies,Skill,0.65
25613,4208871324.0,machine learning,Skill,0.98
25614,4208871324.0,innovative,Skill,0.55
25615,4208871324.0,collaborate,Skill,0.93
25616,4208871324.0,business,Skill,0.65
25617,4208871324.0,business,Skill,0.73
25618,4208871324.0,data sources,Skill,0.84
25619,4208871324.0,process pipelines,Skill,0.99
25620,4208871324.0,catalog,Skill,0.93
25621,4208871324.0,document,Skill,0.8
25622,4208871324.0,collaboration,Skill,0.94
25623,4208871324.0,colleagues,PersonType,0.96
25624,4208871324.0,databases,Skill,0.61
25625,4208871324.0,data scientist,PersonType,0.98
25626,4208871324.0,business,Skill,0.82
25627,4208871324.0,strategy,Skill,0.93
25628,4208871324.0,data processing,Skill,0.98
25629,4208871324.0,engineering,Skill,1.0
25630,4208871324.0,data-driven,Skill,0.73
25631,4208871324.0,collaborate,Skill,0.87
25632,4208871324.0,business,Skill,0.67
25633,4208871324.0,data,Skill,0.91
25634,4208871324.0,business,Skill,0.7
25635,4208871324.0,bachelors,PersonType,0.6
25636,4208871324.0,degree,Quantity,0.8
25637,4208871324.0,computer science,Skill,0.98
25638,4208871324.0,data science,Skill,0.91
25639,4208871324.0,first,Quantity,0.8
25640,4208871324.0,python,Product,0.48
25641,4208871324.0,first,Quantity,0.8
25642,4208871324.0,big data,Skill,0.76
25643,4208871324.0,etls,Skill,0.98
25644,4208871324.0,data wrangling,Skill,0.98
25645,4208871324.0,query performance,Skill,0.76
25646,4208871324.0,life science,Skill,0.98
25647,4208871324.0,some years,DateTime,0.8
25648,4208871324.0,planning,Skill,0.93
25649,4208871324.0,data science,Skill,0.98
25650,4208871324.0,data engineering,Skill,0.96
25651,4208871324.0,data architecture,Skill,0.99
25652,4208871324.0,data models,Skill,0.99
25653,4208871324.0,design patterns,Skill,0.99
25654,4208871324.0,big data implementations,Skill,0.86
25655,4208871324.0,development,Skill,0.73
25656,4208871324.0,education,Skill,0.83
25657,4208871324.0,canteens,Location,0.55
25658,4208871324.0,health center,Location,0.89
25659,4208871324.0,occupational medicine,Skill,0.91
25660,4167529740.0,big data,Skill,0.96
25661,4167529740.0,presenting,Skill,0.62
25662,4167529740.0,business,Skill,0.77
25663,4167529740.0,stakeholders,PersonType,0.64
25664,4167529740.0,models,Skill,0.93
25665,4167529740.0,data,Skill,0.58
25666,4167529740.0,machine learning,Skill,0.84
25667,4167529740.0,segmentation,Skill,0.54
25668,4167529740.0,data mining,Skill,0.88
25669,4167529740.0,hadoop,Organization,0.4
25670,4167529740.0,jupiter,Product,0.63
25671,4167529740.0,zeppelin,Product,0.44
25672,4167529740.0,data ingestion pipelines,Skill,0.81
25673,4167529740.0,insights,Skill,0.54
25674,4167529740.0,marketing automation,Skill,0.95
25675,4167529740.0,customer acquisition,Skill,1.0
25676,4167529740.0,processing,Skill,0.59
25677,4167529740.0,cleansing,Skill,0.81
25678,4167529740.0,integrity,Skill,0.4
25679,4167529740.0,data,Skill,0.6
25680,4167529740.0,analysis,Skill,0.87
25681,4167529740.0,360,Quantity,0.8
25682,4167529740.0,customer view,Skill,0.65
25683,4167529740.0,staging,Skill,0.89
25684,4167529740.0,marts,Skill,0.59
25685,4167529740.0,data engineering,Skill,0.79
25686,4167529740.0,data processing,Skill,0.71
25687,4167529740.0,big data science,Skill,0.95
25688,4167529740.0,machine learning,Skill,0.98
25689,4167529740.0,algorithms,Skill,0.96
25690,4167529740.0,decision forests,Skill,0.59
25691,4167529740.0,data science,Skill,0.98
25692,4167529740.0,r,Skill,0.82
25693,4167529740.0,numpy,Skill,0.79
25694,4167529740.0,data processing,Skill,0.99
25695,4167529740.0,visualization,Skill,1.0
25696,4167529740.0,jupiter,Product,0.79
25697,4167529740.0,zeppelin,Product,0.72
25698,4167529740.0,d3.js,Product,0.61
25699,4167529740.0,scripting,Skill,0.8
25700,4167529740.0,programming languages,Skill,0.91
25701,4167529740.0,mongodb,Product,0.51
25702,4167529740.0,applied statistics,Skill,0.93
25703,4167529740.0,distributions,Skill,0.82
25704,4167529740.0,statistical testing,Skill,0.99
25705,4167529740.0,regression,Skill,0.97
25706,4167529740.0,communication,Skill,0.81
25707,4167529740.0,english,Skill,0.7
25708,4167529740.0,analysis,Skill,0.75
25709,4167529740.0,databricks,Skill,0.92
25710,4167529740.0,notebooks,Product,0.83
25711,4167529740.0,business,Skill,0.82
25712,4167529740.0,digital marketing,Skill,0.99
25713,4167529740.0,adtech,Skill,0.95
25714,4167529740.0,marketing automation,Skill,0.97
25715,4167529740.0,crm,Skill,0.93
25716,4167529740.0,business intelligence,Skill,0.97
25717,4167529740.0,keboola,Product,0.55
25718,4167529740.0,data processing,Skill,0.83
25719,4167529740.0,messaging,Skill,0.99
25720,4167529740.0,scalable,Skill,0.76
25721,4167529740.0,real-time data processing,Skill,0.87
25722,4167529740.0,data pipeline,Skill,1.0
25723,4167529740.0,workflow management,Skill,0.96
25724,4167529740.0,etl,Product,0.46
25725,4167529740.0,airflow,Product,0.54
25726,4167529740.0,nifi,Product,0.55
25727,4167529740.0,streamsets,Skill,0.98
25728,4167529740.0,glue,Product,0.52
25729,4167529740.0,cooperating,Skill,0.86
25730,4167529740.0,clients,PersonType,0.93
25731,4167529740.0,technologies,Skill,0.97
25732,4167529740.0,swiss,PersonType,0.32
25733,4167529740.0,headquarters,Location,0.45
25734,4167529740.0,client,PersonType,0.99
25735,4167529740.0,fall,DateTime,0.8
25736,4167529740.0,now,DateTime,0.8
25737,4167529740.0,clients,PersonType,0.64
25738,4167529740.0,agile,Skill,0.51
25739,4167529740.0,laptop,Product,0.83
25740,4167529740.0,mobile phone,Product,0.92
25741,4167529740.0,5 weeks,DateTime,0.8
25742,4167529740.0,25 days,DateTime,0.8
25743,4167529740.0,home,Location,0.5
25744,4167529740.0,self-education,Skill,0.87
25745,4167529740.0,support,Skill,0.5
25746,4167529740.0,members,PersonType,0.48
25747,4167529740.0,learning tutorials,Skill,0.74
25748,4167529740.0,tutorials,Event,0.53
25749,4167529740.0,conferences,Event,0.94
25750,4167529740.0,employee,PersonType,0.92
25751,4167529740.0,breakfasts,Event,0.63
25752,4167529740.0,beer,Product,0.92
25753,4167529740.0,wine,Product,0.98
25754,4167529740.0,candidates,PersonType,0.96
25755,4167529740.0,czech republic,Location,0.67
25756,4123595126.0,professional,PersonType,0.54
25757,4123595126.0,innovate,Skill,1.0
25758,4123595126.0,team,PersonType,0.54
25759,4123595126.0,agile,Skill,0.85
25760,4123595126.0,microservices,Skill,0.93
25761,4123595126.0,development,Skill,0.54
25762,4045722738.0,designing,Skill,0.99
25763,4045722738.0,deploying,Skill,0.74
25764,4045722738.0,deep learning,Skill,0.97
25765,4045722738.0,algorithms,Skill,0.74
25766,4045722738.0,predictive models,Skill,0.99
25767,4045722738.0,data models,Skill,0.98
25768,4045722738.0,algorithms,Skill,0.98
25769,4045722738.0,data sets,Skill,0.74
25770,4045722738.0,data,Skill,0.59
25771,4045722738.0,analyze,Skill,0.82
25772,4045722738.0,model performance,Skill,0.76
25773,4045722738.0,data accuracy,Skill,0.8
25774,4045722738.0,collaborate,Skill,0.66
25775,4045722738.0,experts,PersonType,0.53
25776,4045722738.0,data,Skill,0.71
25777,4045722738.0,business,Skill,0.91
25778,4045722738.0,7,Quantity,0.8
25779,4045722738.0,computer science,Skill,0.99
25780,4045722738.0,electrical engineering,Skill,0.96
25781,4045722738.0,statistics,Skill,0.97
25782,4045722738.0,machine learning,Skill,1.0
25783,4045722738.0,machine learning,Skill,0.99
25784,4045722738.0,clustering,Skill,0.99
25785,4045722738.0,decision tree learning,Skill,0.99
25786,4045722738.0,artificial neural networks,Skill,0.96
25787,4045722738.0,statistical,Skill,0.92
25788,4045722738.0,regression,Skill,0.99
25789,4045722738.0,properties,Skill,0.77
25790,4045722738.0,distributions,Skill,0.86
25791,4045722738.0,statistical tests,Skill,0.87
25792,4045722738.0,usage,Skill,0.52
25793,4045722738.0,applications,Skill,0.71
25794,4045722738.0,deep learning algorithms,Skill,0.9
25795,4045722738.0,convolutional neural networks,Skill,0.99
25796,4045722738.0,recurrent neural networks,Skill,0.99
25797,4045722738.0,lstm,Skill,1.0
25798,4045722738.0,deep learning,Skill,0.97
25799,4045722738.0,one,Quantity,0.8
25800,4045722738.0,data cleansing,Skill,0.79
25801,4045722738.0,data quality,Skill,0.84
25802,4045722738.0,analytics,Skill,0.97
25803,4045722738.0,data assessment,Skill,0.59
25804,4045722738.0,programming,Skill,0.88
25805,4045722738.0,python,Skill,1.0
25806,4045722738.0,r.,Skill,0.87
25807,4045722738.0,java,Skill,0.77
25808,4045722738.0,scala,Skill,0.95
25809,4045722738.0,distributed data,Skill,0.99
25810,4045722738.0,computing,Skill,0.98
25811,4045722738.0,map,Skill,0.81
25812,4045722738.0,hadoop,Organization,0.54
25813,4045722738.0,hive,Organization,0.46
25814,4045722738.0,flink,Organization,0.47
25815,4045722738.0,spark,Organization,0.51
25816,4045722738.0,cassandra,Organization,0.47
25817,4045722738.0,data,Skill,0.63
25818,4045722738.0,stakeholders,PersonType,0.9
25819,4045722738.0,periscope,Skill,1.0
25820,4045722738.0,"d3,",Skill,0.97
25821,4045722738.0,work,Skill,1.0
25822,4045722738.0,independently,Skill,0.99
25823,4206473996.0,design,Skill,0.82
25824,4206473996.0,web-scale,Skill,0.68
25825,4206473996.0,machine learning,Skill,0.67
25826,4206473996.0,customer,PersonType,0.68
25827,4206473996.0,educator,PersonType,0.81
25828,4206473996.0,evangelist,PersonType,0.61
25829,4206473996.0,xero,Organization,0.55
25830,4206473996.0,data,Skill,0.81
25831,4206473996.0,ai literacy,Skill,0.71
25832,4206473996.0,design,Skill,0.89
25833,4206473996.0,working,Skill,0.4
25834,4206473996.0,mentor,Skill,0.98
25835,4206473996.0,members,PersonType,0.42
25836,4206473996.0,xero data,Organization,0.61
25837,4206473996.0,data science,Skill,0.58
25838,4206473996.0,machine learning,Skill,0.81
25839,4206473996.0,business,Skill,0.55
25840,4206473996.0,data,Skill,0.79
25841,4206473996.0,data-driven,Skill,0.64
25842,4206473996.0,products,Skill,0.54
25843,4206473996.0,services,Skill,0.71
25844,4206473996.0,customer,PersonType,0.49
25845,4206473996.0,frameworks,Skill,0.76
25846,4206473996.0,machine learning,Skill,0.99
25847,4206473996.0,artificial intelligence,Skill,0.8
25848,4206473996.0,research,Skill,0.67
25849,4206473996.0,business,Skill,0.86
25850,4206473996.0,data science,Skill,1.0
25851,4206473996.0,machine learning,Skill,1.0
25852,4206473996.0,users,PersonType,0.78
25853,4206473996.0,data,Skill,0.96
25854,4206473996.0,users,PersonType,0.97
25855,4206473996.0,data quality,Skill,0.72
25856,4206473996.0,product build,Skill,0.88
25857,4206473996.0,instrumentation,Skill,0.98
25858,4206473996.0,data,Skill,0.83
25859,4206473996.0,scientific thinking,Skill,1.0
25860,4206473996.0,algorithms,Skill,1.0
25861,4206473996.0,analytical data processing,Skill,1.0
25862,4206473996.0,data lifecycle,Skill,0.98
25863,4206473996.0,experimenting,Skill,0.73
25864,4206473996.0,ml,Quantity,0.8
25865,4206473996.0,research,Skill,0.55
25866,4206473996.0,arxiv.org,Organization,0.9
25867,4206473996.0,weekends,DateTime,0.8
25868,4206473996.0,framework,Skill,0.73
25869,4206473996.0,recently,DateTime,0.8
25870,4206473996.0,business,Skill,0.62
25871,4206473996.0,matter,PersonType,0.52
25872,4206473996.0,experts,PersonType,0.59
25873,4206473996.0,customer problem,Skill,0.63
25874,4206473996.0,customer,PersonType,0.71
25875,4206473996.0,data,Skill,0.94
25876,4206473996.0,code,Skill,0.92
25877,4206473996.0,5,Quantity,0.8
25878,4206473996.0,practitioner,PersonType,0.82
25879,4206473996.0,machine learning,Skill,0.96
25880,4206473996.0,users,PersonType,0.43
25881,4206473996.0,cent,Quantity,0.8
25882,4206473996.0,graduates,PersonType,0.6
25883,4206473996.0,statistics,Skill,0.96
25884,4206473996.0,machine learning,Skill,0.96
25885,4206473996.0,repeatable code,Skill,0.55
25886,4206473996.0,in the night,DateTime,0.8
25887,4206473996.0,ssh,Skill,0.61
25888,4206473996.0,programmer,PersonType,0.89
25889,4206473996.0,python,Skill,0.76
25890,4206473996.0,scala,Skill,0.97
25891,4206473996.0,services,Skill,0.77
25892,4206473996.0,user experience,Skill,0.78
25893,4206473996.0,machine learning,Skill,1.0
25894,4206473996.0,mentor,Skill,0.57
25895,4206473996.0,xero,Organization,0.61
25896,4206473996.0,ml,Quantity,0.8
25897,4206473996.0,engineering,Skill,0.92
25898,4206473996.0,product management,Skill,0.88
25899,4206473996.0,analytical data processing,Skill,0.99
25900,4206473996.0,machine learning,Skill,0.99
25901,4206473996.0,ml,Quantity,0.8
25902,4206473996.0,analytical data stores,Skill,0.8
25903,4206473996.0,processing pipelines,Skill,0.96
25904,4206473996.0,business,Skill,0.54
25905,4206473996.0,office,Location,0.62
25906,4206473996.0,career development,Skill,0.93
25907,4206473996.0,training,Skill,0.63
25908,4206473996.0,barista,Product,0.25
25909,4206473996.0,coffee machines,Product,0.78
25910,4206473996.0,fruit,Product,0.59
25911,4206473996.0,every day,DateTime,0.8
25912,4206473996.0,fitness classes,Event,0.77
25913,4123583004.0,stakeholders,PersonType,0.62
25914,4123583004.0,analytics,Skill,0.65
25915,4123583004.0,consulting,Skill,0.86
25916,4123583004.0,change management,Skill,0.75
25917,4123583004.0,model automation,Skill,0.81
25918,4123583004.0,production,Skill,0.56
25919,4123583004.0,clients,PersonType,0.79
25920,4123583004.0,analysis,Skill,0.51
25921,4123583004.0,technologies,Skill,0.78
25922,4123583004.0,business,Skill,0.57
25923,4123583004.0,business,Skill,0.62
25924,4123583004.0,methodology,Skill,0.69
25925,4123583004.0,statistical,Skill,0.86
25926,4123583004.0,machine learning,Skill,0.93
25927,4123583004.0,thought,Skill,0.55
25928,4123583004.0,leadership,Skill,0.5
25929,4123583004.0,data,Skill,0.61
25930,4123583004.0,business,Skill,0.73
25931,4123583004.0,technology,Skill,0.35
25932,4123583004.0,statistical,Skill,0.53
25933,4123583004.0,analytical skills,Skill,0.85
25934,4123583004.0,business knowledge,Skill,0.74
25935,4123583004.0,knowledge.work,Organization,0.9
25936,4123583004.0,contributor,PersonType,0.52
25937,4123583004.0,members,PersonType,0.51
25938,4123583004.0,quality assurance,Skill,0.65
25939,4123583004.0,data,Skill,0.5
25940,4123583004.0,5 years,DateTime,0.8
25941,4123583004.0,analytical,Skill,0.61
25942,4123583004.0,degree,Quantity,0.8
25943,4123583004.0,computer science,Skill,0.99
25944,4123583004.0,physics,Skill,0.99
25945,4123583004.0,statistics,Skill,1.0
25946,4123583004.0,mathematics,Skill,1.0
25947,4123583004.0,data analytics,Skill,0.93
25948,4123583004.0,programming,Skill,0.63
25949,4123583004.0,hadoop,Organization,0.45
25950,4123583004.0,technologies,Skill,0.82
25951,4123583004.0,languages,Skill,0.76
25952,4123583004.0,java,Skill,1.0
25953,4123583004.0,c,Skill,0.99
25954,4123583004.0,c++,Skill,1.0
25955,4123583004.0,statistical,Skill,0.84
25956,4123583004.0,machine learning,Skill,0.84
25957,4123583004.0,clustering,Skill,0.96
25958,4123583004.0,reduction,Skill,0.92
25959,4123583004.0,variable selection,Skill,0.96
25960,4123583004.0,cross validation,Skill,0.99
25961,4123583004.0,neural networks,Skill,0.98
25962,4123583004.0,gradient boosting,Skill,0.98
25963,4123583004.0,linear,Skill,0.81
25964,4123583004.0,logistic regression,Skill,0.65
25965,4123583004.0,command line,Skill,0.78
25966,4123583004.0,job scheduling,Skill,0.96
25967,4123583004.0,business,Skill,0.68
25968,4123583004.0,japanese,Skill,0.62
25969,4123583004.0,english,Skill,0.93
25970,4123583004.0,retail banking,Skill,0.79
25971,4123583004.0,analytical,Skill,0.73
25972,4123583004.0,problem solving,Skill,0.93
25973,4123583004.0,intellectual,Skill,0.87
25974,4123583004.0,analytical,Skill,0.97
